"acousticness","danceability","duration_ms","energy","explicit","instrumentalness","key","liveness","loudness","mode","popularity","release_date","speechiness","tempo","valence","year","season","pop_binary","pop_binom"
0.00499,0.397,36.5,0.638,"0",0,"2",0.364,-7.256,"1",30,2020-12-24,0.176,134.284,0.677,"2020","Winter",0,30
0.218,0.457,224.638,0.621,"1",0,"10",0.0944,-5.923,"1",78,2020-06-12,0.138,85.359,0.634,"2020","Spring",1,78
0.151,0.636,187.51,0.752,"0",0.604,"2",0.0934,-9.619,"1",24,2020-01-01,0.0409,128.022,0.847,"2020","Winter",0,24
0.0326,0.744,206.42,0.868,"1",0,"1",0.0822,-4.524,"1",82,2020-02-28,0.047,93.037,0.586,"2020","Winter",1,82
0.000332,0.69,254.977,0.711,"0",0.0889,"4",0.109,-10.146,"0",24,2020-01-01,0.0406,128.002,0.373,"2020","Winter",0,24
0.873,0.679,236.704,0.281,"1",0.00335,"3",0.215,-15.506,"0",75,2020-02-07,0.184,74.996,0.234,"2020","Winter",1,75
0.0875,0.707,185.807,0.426,"0",0.935,"3",0.109,-13.768,"0",24,2020-01-01,0.0384,124.018,0.665,"2020","Winter",0,24
0.114,0.761,174.73,0.517,"1",0,"5",0.157,-6.916,"1",76,2020-08-29,0.0927,147.912,0.46,"2020","Summer",1,76
0.0349,0.739,216.774,0.658,"0",0.852,"7",0.111,-11.04,"1",24,2020-01-01,0.0362,124.033,0.344,"2020","Winter",0,24
0.36,0.474,201.882,0.533,"0",0,"0",0.101,-5.648,"0",78,2020-10-30,0.0559,131.762,0.165,"2020","Fall",1,78
0.403,0.738,201.295,0.888,"0",0.926,"10",0.0944,-8.254,"0",24,2020-01-01,0.0342,124.058,0.918,"2020","Winter",0,24
0.0861,0.685,163.084,0.848,"1",7.14e-06,"8",0.0783,-4.561,"0",81,2020-02-28,0.0858,179.87,0.761,"2020","Winter",1,81
0.0573,0.644,205.724,0.983,"0",0.913,"6",0.0882,-9.058,"0",24,2020-01-01,0.0385,124.999,0.655,"2020","Winter",0,24
0.538,0.532,261.923,0.623,"0",7.28e-05,"5",0.0925,-9.208,"1",77,2020-07-24,0.0331,89.937,0.403,"2020","Summer",1,77
0.0868,0.648,240.004,0.774,"0",0.41,"7",0.309,-7.61,"0",24,2020-01-01,0.033,127.977,0.732,"2020","Winter",0,24
0.323,0.817,129.241,0.635,"0",0,"5",0.0738,-7.246,"1",79,2020-10-02,0.163,138.015,0.454,"2020","Fall",1,79
4.71e-05,0.728,230.221,0.589,"0",0.56,"7",0.0627,-11.947,"1",24,2020-01-01,0.0463,125.023,0.637,"2020","Winter",0,24
0.268,0.602,213.493,0.477,"0",3.1e-05,"9",0.173,-8.425,"1",74,2020-11-13,0.032,183.89,0.552,"2020","Fall",1,74
0.00695,0.753,188.864,0.913,"0",0.197,"3",0.144,-7.479,"0",24,2020-01-01,0.0333,121.97,0.951,"2020","Winter",0,24
0.67,0.64,148.707,0.621,"1",0,"9",0.36,-8.269,"0",74,2020-12-11,0.0679,123.105,0.332,"2020","Fall",1,74
0.00639,0.832,185.806,0.55,"0",0.25,"9",0.108,-10.166,"1",24,2020-01-01,0.171,124.019,0.546,"2020","Winter",0,24
0.000335,0.58,213.672,0.908,"0",4.84e-05,"4",0.087,-5.303,"1",79,2020-09-29,0.0341,115.016,0.427,"2020","Fall",1,79
0.000856,0.81,208.001,0.689,"0",0.924,"4",0.154,-9.962,"0",24,2020-01-01,0.0618,119.983,0.43,"2020","Winter",0,24
0.145,0.79,181.436,0.694,"0",0.00252,"9",0.281,-7.726,"0",80,2020-02-04,0.0708,103.007,0.508,"2020","Winter",1,80
0.125,0.748,185.799,0.564,"0",0.882,"10",0.102,-12.203,"0",24,2020-01-01,0.0527,124.005,0.421,"2020","Winter",0,24
0.307,0.522,224.987,0.659,"0",0,"6",0.102,-6.016,"1",73,2020-10-23,0.0304,141.996,0.355,"2020","Fall",1,73
0.194,0.802,232.257,0.781,"0",0.898,"2",0.0971,-12.706,"1",24,2020-01-01,0.0482,123.995,0.961,"2020","Winter",0,24
0.0861,0.596,127.921,0.575,"1",0.000153,"11",0.334,-8.325,"0",76,2020-01-25,0.0514,98.265,0.34,"2020","Winter",1,76
0.000225,0.615,216.774,0.921,"0",0.823,"10",0.125,-10.569,"0",24,2020-01-01,0.0403,124.009,0.519,"2020","Winter",0,24
0.118,0.623,187.684,0.79,"0",0,"7",0.226,-5.07,"1",73,2020-05-22,0.0473,81.949,0.694,"2020","Spring",1,73
0.0236,0.542,33.8,0.794,"0",0,"7",0.148,-6.413,"1",30,2020-12-24,0.303,143.377,0.81,"2020","Winter",0,30
0.139,0.714,230.693,0.761,"0",0.00035,"5",0.241,-4.596,"0",89,2020-09-04,0.0427,168.022,0.906,"2020","Summer",1,89
0.147,0.623,31.71,0.683,"0",0,"11",0.627,-7.228,"0",27,2020-12-03,0.34,135.12,0.747,"2020","Fall",0,27
0.32,0.67,231.429,0.399,"0",0.000126,"9",0.38,-9.137,"1",78,2020-03-27,0.0306,125.981,0.211,"2020","Spring",1,78
0.191,0.744,118.571,0.419,"0",0,"10",0.0722,-11.404,"1",21,2020-11-30,0.0492,126.092,0.478,"2020","Fall",0,21
0.335,0.681,226.821,0.664,"1",0,"6",0.0418,-8.019,"0",77,2020-04-06,0.0353,102.166,0.861,"2020","Spring",1,77
0.00407,0.777,262.52,0.661,"0",0.613,"6",0.0643,-8.186,"0",32,2019-12-26,0.054,128.015,0.885,"2019","Winter",0,32
0.0553,0.533,165.569,0.855,"0",0,"6",0.335,-2.901,"1",73,2020-11-20,0.0356,102.017,0.64,"2020","Fall",1,73
0.469,0.554,172.748,0.536,"0",0,"1",0.179,-10.286,"1",21,2021-01-04,0.383,103.785,0.409,"2021","Winter",0,21
0.0599,0.706,126.444,0.76,"1",1.46e-06,"8",0.202,-4.702,"1",77,2020-11-20,0.0369,95.499,0.564,"2020","Fall",1,77
0.703,0.48,149.682,0.501,"0",0.000644,"7",0.148,-4.905,"1",22,2020-08-12,0.0271,101.594,0.667,"2020","Summer",0,22
0.157,0.718,226.413,0.711,"0",5.52e-05,"8",0.1,-5.746,"0",0,2021-01-22,0.11,173.916,0.92,"2021","Winter",0,0
0.0217,0.618,222,0.533,"0",0,"1",0.0811,-6.628,"1",14,2020-12-23,0.0718,159.967,0.889,"2020","Winter",0,14
0.154,0.896,201.28,0.859,"0",0.000109,"11",0.212,-4.232,"0",0,2021-01-22,0.21,93.016,0.938,"2021","Winter",0,0
0.000264,0.759,236.364,0.502,"0",0.0121,"11",0.0648,-10.944,"0",13,2020-12-23,0.041,131.97,0.962,"2020","Winter",0,13
0.193,0.774,189.027,0.914,"0",0,"7",0.427,-4.739,"1",0,2021-01-22,0.159,98.031,0.816,"2021","Winter",0,0
0.969,0.672,226.406,0.0626,"0",0.94,"8",0.114,-19.939,"0",9,2020-12-24,0.0484,140.907,0.699,"2020","Winter",0,9
0.0153,0.774,265.933,0.873,"0",0.00506,"5",0.293,-1.587,"0",0,2021-01-22,0.0418,96.033,0.845,"2021","Winter",0,0
0.953,0.468,236.897,0.267,"0",0.0697,"1",0.129,-14.322,"0",8,2020-12-24,0.0799,135.606,0.777,"2020","Winter",0,8
0.0165,0.747,158.8,0.74,"0",9.94e-05,"4",0.101,-4.325,"0",0,2021-01-22,0.191,176.062,0.552,"2021","Winter",0,0
0.67,0.724,209.342,0.316,"0",0.00807,"0",0.07,-11.562,"1",9,2020-12-24,0.0486,76.273,0.737,"2020","Winter",0,9
0.0153,0.774,265.933,0.873,"0",0.00506,"5",0.293,-1.587,"0",0,2021-01-22,0.0418,96.033,0.845,"2021","Winter",0,0
0.846,0.719,152.182,0.165,"0",0.805,"2",0.102,-19.352,"0",8,2020-12-24,0.293,164.904,0.715,"2020","Winter",0,8
0.228,0.749,171.093,0.815,"0",0.00117,"5",0.0838,-6.381,"0",0,2021-01-22,0.083,102.218,0.866,"2021","Winter",0,0
0.82,0.582,225.39,0.263,"0",0.711,"5",0.145,-15.349,"1",9,2020-12-24,0.048,141.664,0.552,"2020","Winter",0,9
0.157,0.718,226.413,0.711,"0",5.52e-05,"8",0.1,-5.746,"0",0,2021-01-22,0.11,173.916,0.92,"2021","Winter",0,0
0.684,0.68,200.625,0.312,"0",0.126,"0",0.2,-11.827,"1",10,2020-12-24,0.0464,79.655,0.812,"2020","Winter",0,10
0.0489,0.642,189.653,0.837,"0",0,"4",0.0898,-3.356,"1",0,2021-01-22,0.367,211.968,0.523,"2021","Winter",0,0
0.812,0.722,219.603,0.171,"0",0.727,"1",0.284,-21.073,"0",8,2020-12-24,0.0504,75.047,0.706,"2020","Winter",0,8
0.291,0.787,207.853,0.771,"0",5.65e-05,"4",0.172,-3.206,"0",0,2021-01-22,0.0563,99.036,0.701,"2021","Winter",0,0
0.0661,0.551,243.379,0.909,"0",0.203,"7",0.0822,-5.394,"1",10,2020-12-23,0.0417,141.952,0.963,"2020","Winter",0,10
0.113,0.799,236.493,0.818,"0",0.00315,"6",0.0942,-4.628,"1",0,2021-01-22,0.0801,175.998,0.951,"2021","Winter",0,0
0.000201,0.641,225.103,0.702,"0",0.00505,"0",0.0515,-6.057,"1",11,2020-12-23,0.164,144.98,0.9,"2020","Winter",0,11
0.0358,0.687,189.04,0.806,"1",5.83e-06,"1",0.0569,-6.019,"0",0,2021-01-22,0.0549,176.064,0.534,"2021","Winter",0,0
0.00766,0.81,211.928,0.609,"0",0.00212,"8",0.095,-5.828,"1",11,2020-12-23,0.173,139.993,0.752,"2020","Winter",0,11
0.0682,0.736,209.787,0.878,"0",6.4e-05,"1",0.756,-3.604,"0",0,2021-01-22,0.0428,100.024,0.662,"2021","Winter",0,0
0.0126,0.776,245.607,0.814,"0",0.00651,"11",0.0498,-5.015,"0",10,2020-12-23,0.0872,145.011,0.975,"2020","Winter",0,10
0.312,0.768,224.333,0.894,"0",0.0256,"10",0.0856,-2.482,"1",0,2021-01-22,0.0415,105.962,0.737,"2021","Winter",0,0
0.0145,0.681,250.133,0.833,"0",0.0244,"0",0.0642,-5.756,"0",9,2020-12-23,0.131,142.007,0.967,"2020","Winter",0,9
0.101,0.839,193.733,0.907,"0",0,"9",0.332,-4.259,"1",0,2021-01-22,0.0453,121.048,0.737,"2021","Winter",0,0
0.0032,0.739,241.684,0.879,"0",0.0115,"2",0.0793,-3.685,"1",9,2020-12-23,0.114,142.025,0.955,"2020","Winter",0,9
0.23,0.846,178.8,0.842,"0",6.88e-06,"8",0.174,-4.066,"1",0,2021-01-22,0.0783,93.962,0.762,"2021","Winter",0,0
0.73,0.748,120.02,0.279,"0",0.943,"1",0.0937,-18.016,"0",10,2020-11-23,0.0578,95.993,0.893,"2020","Fall",0,10
0.113,0.799,236.493,0.818,"0",0.00315,"6",0.0942,-4.628,"1",0,2021-01-22,0.0801,175.998,0.951,"2021","Winter",0,0
0.984,0.883,133.004,0.0185,"0",0.892,"3",0.0854,-20.794,"1",4,2021-01-01,0.151,130.026,0.141,"2021","Winter",0,4
0.0321,0.655,213,0.879,"1",6.97e-06,"0",0.0679,-4.743,"1",0,2021-01-22,0.235,184.027,0.657,"2021","Winter",0,0
0.99,0.692,151.58,0.0149,"0",0.969,"5",0.108,-21.11,"1",4,2021-01-07,0.182,98.775,0.0393,"2021","Winter",0,4
0.113,0.799,236.493,0.818,"0",0.00315,"6",0.0942,-4.628,"1",0,2021-01-22,0.0801,175.998,0.951,"2021","Winter",0,0
0.986,0.587,118.329,0.0125,"0",0.835,"3",0.0949,-21.484,"1",4,2021-01-07,0.0946,208.396,0.066,"2021","Winter",0,4
0.113,0.799,236.493,0.818,"0",0.00315,"6",0.0942,-4.628,"1",0,2021-01-22,0.0801,175.998,0.951,"2021","Winter",0,0
0.982,0.721,125.574,0.0219,"0",0.945,"6",0.11,-20.051,"1",4,2021-01-07,0.167,130.071,0.0975,"2021","Winter",0,4
0.179,0.633,220.547,0.749,"0",0,"1",0.0783,-4.962,"0",1,2021-01-22,0.0961,179.872,0.814,"2021","Winter",0,1
0.0747,0.729,234,0.786,"1",0,"1",0.0878,-6.348,"1",20,2020-09-25,0.0337,120.068,0.87,"2020","Fall",0,20
0.118,0.686,204.52,0.859,"0",0,"5",0.317,-2.595,"0",0,2021-01-22,0.0553,176.018,0.891,"2021","Winter",0,0
0.0206,0.784,184.37,0.614,"0",0.812,"2",0.297,-9.945,"0",0,2021-01-19,0.121,127.972,0.165,"2021","Winter",0,0
0.0478,0.659,210.52,0.901,"0",0,"7",0.148,-2.814,"1",1,2021-01-22,0.0358,93.979,0.704,"2021","Winter",0,1
0.00957,0.721,373.627,0.687,"1",0.0041,"0",0.0462,-5.189,"1",13,2020-09-25,0.0554,128.013,0.619,"2020","Fall",0,13
0.291,0.787,207.853,0.771,"0",5.65e-05,"4",0.172,-3.206,"0",0,2021-01-22,0.0563,99.036,0.701,"2021","Winter",0,0
0.0305,0.671,202.44,0.806,"1",1.2e-05,"7",0.298,-5.198,"0",15,2020-09-25,0.0889,104.39,0.646,"2020","Fall",0,15
0.101,0.839,193.733,0.907,"0",0,"9",0.332,-4.259,"1",0,2021-01-22,0.0453,121.048,0.737,"2021","Winter",0,0
0.663,0.45,287.307,0.656,"0",3.23e-06,"0",0.259,-7.049,"1",12,2020-09-25,0.0472,106.593,0.782,"2020","Fall",0,12
0.59,0.812,217.773,0.764,"0",0,"8",0.253,-3.39,"0",0,2021-01-22,0.101,100.082,0.431,"2021","Winter",0,0
0.0337,0.664,174.8,0.708,"0",0,"8",0.0841,-4.154,"1",12,2020-09-25,0.0474,103.07,0.742,"2020","Fall",0,12
0.388,0.85,192.574,0.854,"0",3.7e-06,"0",0.0692,-5.157,"1",3,2021-01-22,0.0561,96.009,0.758,"2021","Winter",0,3
0.0519,0.746,289.493,0.793,"0",0,"0",0.421,-5.725,"1",16,2020-09-25,0.0265,127.973,0.656,"2020","Fall",0,16
0.179,0.633,220.547,0.749,"0",0,"1",0.0783,-4.962,"0",0,2021-01-22,0.0961,179.872,0.814,"2021","Winter",0,0
0.000182,0.655,192.79,0.818,"0",0.00399,"0",0.104,-4.852,"1",13,2020-09-25,0.0319,117.956,0.767,"2020","Fall",0,13
0.59,0.812,217.773,0.764,"0",0,"8",0.253,-3.39,"0",0,2021-01-22,0.101,100.082,0.431,"2021","Winter",0,0
0.00314,0.695,294.573,0.921,"1",5.26e-05,"0",0.0842,-3.752,"1",18,2020-09-25,0.0363,119.007,0.714,"2020","Fall",0,18
0.0682,0.736,209.787,0.878,"0",6.4e-05,"1",0.756,-3.604,"0",0,2021-01-22,0.0428,100.024,0.662,"2021","Winter",0,0
0.0149,0.563,270.52,0.915,"0",1.35e-05,"5",0.176,-2.452,"1",13,2020-09-25,0.0362,126.984,0.263,"2020","Fall",0,13
0.0754,0.805,224.8,0.878,"0",0.00329,"7",0.0656,-3.826,"1",0,2021-01-22,0.0864,124.994,0.922,"2021","Winter",0,0
0.00769,0.76,203.053,0.795,"0",0,"4",0.0332,-3.186,"1",13,2020-09-25,0.0912,119.987,0.834,"2020","Fall",0,13
0.076,0.899,234.32,0.626,"0",0,"6",0.0631,-4.228,"0",1,2021-01-22,0.292,88.007,0.873,"2021","Winter",0,1
0.153,0.771,245.332,0.7,"0",0,"5",0.401,-4.23,"0",5,2020-12-28,0.0512,125.992,0.883,"2020","Winter",0,5
0.0682,0.736,209.787,0.878,"0",6.4e-05,"1",0.756,-3.604,"0",0,2021-01-22,0.0428,100.024,0.662,"2021","Winter",0,0
0.02,0.765,197.76,0.695,"1",0.0437,"2",0.13,-6.57,"1",9,2020-09-25,0.342,159.865,0.7,"2020","Fall",0,9
0.0754,0.805,224.8,0.878,"0",0.00329,"7",0.0656,-3.826,"1",0,2021-01-22,0.0864,124.994,0.922,"2021","Winter",0,0
0.0897,0.588,192.8,0.925,"0",4.89e-06,"0",0.0881,-5.584,"1",16,2020-09-25,0.16,99.83,0.759,"2020","Fall",0,16
0.076,0.899,234.32,0.626,"0",0,"6",0.0631,-4.228,"0",0,2021-01-22,0.292,88.007,0.873,"2021","Winter",0,0
0.0506,0.718,166.701,0.89,"0",0,"5",0.289,-3.859,"0",12,2020-09-25,0.162,101.001,0.719,"2020","Fall",0,12
0.0646,0.77,152.853,0.845,"0",0,"4",0.348,-4.891,"0",0,2021-01-22,0.199,82.791,0.912,"2021","Winter",0,0
0.0438,0.499,252.853,0.795,"0",0.0024,"7",0.12,-5.285,"1",13,2020-09-25,0.0787,149.966,0.357,"2020","Fall",0,13
0.291,0.787,207.853,0.771,"0",5.65e-05,"4",0.172,-3.206,"0",0,2021-01-22,0.0563,99.036,0.701,"2021","Winter",0,0
0.00615,0.698,228.747,0.847,"1",1.71e-06,"9",0.691,-4.136,"0",11,2020-09-25,0.179,127.032,0.727,"2020","Fall",0,11
0.11,0.737,193.227,0.86,"0",1.94e-06,"8",0.0574,-2.652,"0",2,2021-01-22,0.0594,93.989,0.656,"2021","Winter",0,2
0.799,0.508,2059.336,0.201,"0",0,"9",0.212,-17.993,"0",7,2020-12-11,0.679,59.28,0.632,"2020","Fall",0,7
0.109,0.762,223.36,0.79,"0",2.73e-06,"9",0.172,-3.944,"0",0,2021-01-22,0.0988,129.988,0.748,"2021","Winter",0,0
0.521,0.832,142.265,0.751,"0",0.000209,"7",0.0728,-4.667,"0",10,2020-12-18,0.169,171.873,0.873,"2020","Winter",0,10
0.179,0.633,220.547,0.749,"0",0,"1",0.0783,-4.962,"0",0,2021-01-22,0.0961,179.872,0.814,"2021","Winter",0,0
0.00203,0.775,248.04,0.994,"0",0.835,"11",0.196,-4.552,"0",0,2021-01-15,0.0657,126.016,0.912,"2021","Winter",0,0
0.388,0.85,192.574,0.854,"0",3.7e-06,"0",0.0692,-5.157,"1",2,2021-01-22,0.0561,96.009,0.758,"2021","Winter",0,2
0.00303,0.714,296.963,0.825,"0",0.0509,"1",0.025,-6.284,"0",0,2021-01-15,0.0404,119.995,0.722,"2021","Winter",0,0
0.113,0.799,236.493,0.818,"0",0.00315,"6",0.0942,-4.628,"1",0,2021-01-22,0.0801,175.998,0.951,"2021","Winter",0,0
0.00144,0.853,357.225,0.932,"0",0.142,"4",0.328,-6.979,"1",0,2021-01-15,0.1,123.99,0.918,"2021","Winter",0,0
0.59,0.812,217.773,0.764,"0",0,"8",0.253,-3.39,"0",0,2021-01-22,0.101,100.082,0.431,"2021","Winter",0,0
7.39e-05,0.759,326.455,0.773,"0",0.867,"1",0.133,-5.963,"1",0,2021-01-15,0.036,124.983,0.874,"2021","Winter",0,0
0.174,0.783,200.48,0.84,"0",0,"1",0.412,-3.416,"1",3,2021-01-22,0.051,95.002,0.838,"2021","Winter",0,3
0.00721,0.796,316.191,0.934,"0",0.503,"11",0.0405,-5.484,"1",0,2021-01-15,0.0495,126.003,0.774,"2021","Winter",0,0
0.0682,0.736,209.787,0.878,"0",6.4e-05,"1",0.756,-3.604,"0",0,2021-01-22,0.0428,100.024,0.662,"2021","Winter",0,0
0.00368,0.798,216.06,0.86,"0",0.0887,"6",0.0945,-5.296,"0",0,2021-01-15,0.047,124.975,0.258,"2021","Winter",0,0
0.291,0.787,207.853,0.771,"0",5.65e-05,"4",0.172,-3.206,"0",0,2021-01-22,0.0563,99.036,0.701,"2021","Winter",0,0
0.0157,0.79,238.364,0.644,"0",0.00896,"6",0.0532,-8.104,"1",7,2020-12-23,0.119,144.987,0.53,"2020","Winter",0,7
0.076,0.899,234.32,0.626,"0",0,"6",0.0631,-4.228,"0",0,2021-01-22,0.292,88.007,0.873,"2021","Winter",0,0
0.0016,0.667,230.567,0.979,"0",0.605,"5",0.677,-3.261,"0",8,2020-12-23,0.0575,141.984,0.963,"2020","Winter",0,8
0.187,0.772,242.16,0.803,"0",0,"1",0.434,-3.035,"1",1,2021-01-22,0.0468,94.98,0.853,"2021","Winter",0,1
0.0126,0.729,253.473,0.889,"0",0.0026,"6",0.0371,-4.105,"1",8,2020-12-23,0.322,144.974,0.521,"2020","Winter",0,8
0.113,0.799,236.493,0.818,"0",0.00315,"6",0.0942,-4.628,"1",0,2021-01-22,0.0801,175.998,0.951,"2021","Winter",0,0
0.0102,0.793,236.636,0.58,"0",0.279,"11",0.062,-4.67,"1",8,2020-12-23,0.0568,141.981,0.972,"2020","Winter",0,8
0.153,0.669,306.72,0.865,"0",0,"1",0.154,-4.251,"1",0,2021-01-22,0.27,96.007,0.0814,"2021","Winter",0,0
0.000532,0.572,261.041,0.48,"0",0.000818,"1",0.097,-6.386,"1",8,2020-12-23,0.0784,147.949,0.657,"2020","Winter",0,8
0.515,0.45,229.54,0.601,"0",0,"10",0.0917,-10.007,"1",0,2016-09-14,0.0387,124.875,0.511,"2016","Summer",0,0
0.13,0.826,152,0.938,"1",0.00831,"10",0.0757,-4.382,"0",0,2018-03-17,0.0834,119.929,0.778,"2018","Spring",0,0
0.033,0.674,314.5,0.546,"1",0,"5",0.159,-9.205,"0",0,2019-03-09,0.398,77.473,0.493,"2019","Winter",0,0
0.00668,0.366,275.208,0.538,"0",0.00514,"7",0.169,-7.294,"0",2,2021-01-22,0.0299,133.815,0.238,"2021","Winter",0,2
0.42,0.731,270.214,0.556,"0",9.13e-05,"9",0.11,-10.807,"0",0,2019-04-14,0.0628,151.926,0.945,"2019","Spring",0,0
0.0843,0.63,192.952,0.815,"0",0.683,"9",0.541,-8.454,"0",0,2020-03-25,0.027,91.986,0.682,"2020","Spring",0,0
0.0162,0.312,213.533,0.66,"0",0.87,"9",0.107,-7.595,"0",0,2020-06-05,0.0452,120.019,0.334,"2020","Spring",0,0
0.387,0.792,227.586,0.943,"1",0,"8",0.307,-4.953,"1",0,2018-11-24,0.265,86.011,0.677,"2018","Fall",0,0
0.299,0.735,264.856,0.714,"1",0,"0",0.645,-5.536,"1",0,2020-03-20,0.387,119.995,0.362,"2020","Spring",0,0
0.219,0.776,319.936,0.68,"0",0,"2",0.393,-8.972,"1",0,2020-10-28,0.239,166.001,0.777,"2020","Fall",0,0
0.115,0.758,195.14,0.664,"0",0.0485,"4",0.482,-11.286,"0",0,2018-06-23,0.071,107.015,0.377,"2018","Summer",0,0
0.0843,0.63,192.952,0.815,"0",0.683,"9",0.541,-8.454,"0",0,2020-01-31,0.027,91.986,0.682,"2020","Winter",0,0
0.0219,0.661,221.549,0.853,"0",0,"4",0.0873,-4.781,"0",0,2020-03-21,0.158,141.96,0.767,"2020","Spring",0,0
0.275,0.65,200.36,0.481,"0",0,"1",0.0763,-12.328,"1",0,2018-03-23,0.0305,120.222,0.669,"2018","Spring",0,0
0.883,0.37,181.418,0.141,"0",0.0501,"4",0.123,-14.963,"0",0,2019-05-13,0.0475,137.459,0.174,"2019","Spring",0,0
0.000483,0.404,105.613,0.852,"1",0.298,"5",0.197,-9.205,"1",0,2020-05-17,0.109,122.194,0.766,"2020","Spring",0,0
0.0044,0.465,265.773,0.814,"0",1.69e-06,"7",0.0867,-11.495,"1",0,2020-03-01,0.0876,125.769,0.574,"2020","Winter",0,0
0.0173,0.525,36.257,0.837,"0",0,"2",0.243,-6.176,"0",0,2017-12-11,0.0866,142.3,0.584,"2017","Fall",0,0
0.0441,0.803,222.465,0.524,"0",0.00583,"7",0.0838,-9.074,"1",0,2017-07-17,0.266,138.019,0.325,"2017","Summer",0,0
0.0136,0.691,157.653,0.939,"0",0,"10",0.145,-5.545,"1",0,2020-02-28,0.098,126.126,0.879,"2020","Winter",0,0
0.059,0.71,263.283,0.634,"0",0.254,"9",0.0663,-8.414,"1",5,2016-10-05,0.0302,138.061,0.799,"2016","Fall",0,5
0.222,0.675,201.693,0.739,"0",0,"1",0.33,-5.929,"1",2,2020-01-03,0.288,134.085,0.648,"2020","Winter",0,2
0.0216,0.66,221.549,0.853,"0",0,"4",0.0873,-4.781,"0",0,2020-03-21,0.158,141.963,0.767,"2020","Spring",0,0
0.301,0.681,175.013,0.615,"0",4.15e-06,"11",0.11,-7.703,"0",0,2018-01-26,0.0532,140.012,0.887,"2018","Winter",0,0
0.0441,0.803,222.465,0.524,"0",0.00583,"7",0.0838,-9.074,"1",0,2017-07-17,0.266,138.019,0.325,"2017","Summer",0,0
0.0136,0.691,157.653,0.939,"0",0,"10",0.145,-5.545,"1",0,2020-02-28,0.098,126.126,0.879,"2020","Winter",0,0
4.78e-06,0.64,186.016,0.714,"0",0.789,"5",0.254,-7.228,"0",0,2016-06-24,0.0397,160.066,0.352,"2016","Summer",0,0
0.086,0.731,173.987,0.454,"0",0.00218,"9",0.185,-14.078,"0",0,2018-03-22,0.0369,99.642,0.887,"2018","Spring",0,0
0.145,0.826,152.008,0.935,"1",0.00774,"10",0.076,-4.668,"0",0,2018-03-19,0.083,119.928,0.766,"2018","Spring",0,0
0.126,0.785,223.216,0.51,"1",0.34,"7",0.0814,-9.952,"1",0,2016-02-21,0.209,137.972,0.33,"2016","Winter",0,0
0.181,0.725,185.073,0.604,"0",0,"7",0.1,-6.355,"1",0,2019-11-08,0.077,123.988,0.521,"2019","Fall",0,0
4.77e-06,0.639,186.016,0.713,"0",0.791,"5",0.254,-7.225,"0",0,2016-06-24,0.0388,160.064,0.366,"2016","Summer",0,0
0.0165,0.462,268.02,0.664,"0",0.0585,"4",0.0882,-5.488,"0",0,2020-09-17,0.032,138.232,0.458,"2020","Fall",0,0
1.23e-05,0.245,361.092,0.906,"1",0.00136,"2",0.0939,-6.65,"1",0,2017-05-25,0.0935,92.228,0.294,"2017","Spring",0,0
0.0189,0.558,178.823,0.32,"0",0.817,"9",0.109,-16.825,"1",0,2019-07-30,0.0485,102.415,0.261,"2019","Summer",0,0
0.582,0.282,152.656,0.419,"0",0.878,"9",0.088,-7.656,"0",0,2019-05-25,0.0316,81.182,0.0926,"2019","Spring",0,0
0.0811,0.758,274.861,0.561,"0",4.88e-05,"5",0.0396,-7.44,"1",0,2020-02-07,0.0456,139.993,0.894,"2020","Winter",0,0
0.0843,0.63,192.952,0.815,"0",0.683,"9",0.541,-8.454,"0",0,2020-03-06,0.027,91.986,0.682,"2020","Winter",0,0
0.883,0.37,181.418,0.141,"0",0.0501,"4",0.123,-14.963,"0",0,2019-08-30,0.0475,137.459,0.174,"2019","Summer",0,0
0.368,0.302,245.317,0.475,"0",0.00228,"4",0.1,-8.073,"1",0,2019-05-13,0.0295,80.151,0.246,"2019","Spring",0,0
0.0446,0.56,287.493,0.785,"0",0.00605,"0",0.438,-8.803,"0",0,2017-09-08,0.131,96.969,0.51,"2017","Summer",0,0
0.0246,0.488,202.987,0.647,"0",0,"0",0.0248,-7.83,"1",0,2020-10-16,0.0425,129.071,0.688,"2020","Fall",0,0
0.0859,0.794,456,0.706,"0",0.724,"2",0.0675,-10.31,"1",0,2019-11-14,0.0679,124.009,0.524,"2019","Fall",0,0
0.371,0.722,333.48,0.397,"0",0,"6",0.401,-6.271,"1",0,2016-01-15,0.0662,156.074,0.715,"2016","Winter",0,0
0.00373,0.835,464.4,0.692,"0",0.732,"4",0.0795,-4.306,"0",0,2017-05-27,0.0743,126.001,0.173,"2017","Spring",0,0
0.000307,0.746,252.429,0.896,"0",0.831,"6",0.0538,-2.67,"0",0,2020-09-04,0.0525,87.511,0.204,"2020","Summer",0,0
0.659,0.553,220.788,0.443,"0",0.884,"8",0.128,-11.263,"1",4,2020-03-06,0.0252,103.929,0.0372,"2020","Winter",0,4
0.0016,0.667,230.567,0.979,"0",0.605,"5",0.677,-3.261,"0",8,2020-12-23,0.0575,141.984,0.963,"2020","Winter",0,8
0.0126,0.729,253.473,0.889,"0",0.0026,"6",0.0371,-4.105,"1",8,2020-12-23,0.322,144.974,0.521,"2020","Winter",0,8
0.000341,0.577,231.672,0.879,"0",0.578,"1",0.0946,-4.58,"0",9,2020-12-23,0.0344,140.841,0.958,"2020","Winter",0,9
